workload_type,engine,ad_mode,M,instance_type,machine_family,vcpu_count,mean_runtime_ms,throughput_paths_per_sec,cost_per_run,paths_per_dollar,region,zone
european,cpp,none,5000,e2-standard-8,e2,8,0.03327700000568257,150253929.1145888,1.6638500002841284e-07,,europe-west2,europe-west2-b
european_local_vol,jax,none,5000,e2-standard-8,e2,8,45.34814320000464,110258.09762370794,0.0002267407160000232,,europe-west2,europe-west2-b
asian,cpu,none,5000,e2-standard-8,e2,8,34.510201600011214,144884.69403778782,0.00017255100800005608,,europe-west2,europe-west2-b
asian,jax,none,5000,e2-standard-8,e2,8,89.90147200000251,55616.44196437474,0.0004495073600000126,,europe-west2,europe-west2-b
european,cpp,none,5000,e2-standard-8,e2,8,0.03327700000568257,150253929.1145888,1.6638500002841284e-07,,europe-west2,europe-west2-b
asian,cpu,none,5000,e2-standard-8,e2,8,34.510201600011214,144884.69403778782,0.00017255100800005608,,europe-west2,europe-west2-b
european,jax,none,25000,e2-standard-8,e2,8,1.5608050000050102,16017375.649052732,3.902012500012526e-05,,europe-west2,europe-west2-b
european_local_vol,jax,none,25000,e2-standard-8,e2,8,145.68795657142783,171599.63382246363,0.0036421989142856955,,europe-west2,europe-west2-b
asian,jax,none,25000,e2-standard-8,e2,8,144.35094942856657,173189.02368821262,0.003608773735714164,,europe-west2,europe-west2-b
european,cpu,none,10000,e2-standard-8,e2,8,0.22564940000506795,44316537.069344774,2.2564940000506794e-06,,europe-west2,europe-west2-b
european,cpu,none,50000,e2-standard-8,e2,8,1.0484722000001057,47688436.56512301,5.2423610000005283e-05,,europe-west2,europe-west2-b
european,cpu,none,100000,e2-standard-8,e2,8,2.0794130000012956,48090494.76940738,0.00020794130000012956,,europe-west2,europe-west2-b
european,jax,none,10000,e2-standard-8,e2,8,0.9171187999982067,10903712.801459914,9.171187999982067e-06,,europe-west2,europe-west2-b
european,jax,none,50000,e2-standard-8,e2,8,2.052179800000431,24364336.887045424,0.00010260899000002155,,europe-west2,europe-west2-b
european,jax,none,100000,e2-standard-8,e2,8,3.5094233999927837,28494709.41585607,0.0003509423399992784,,europe-west2,europe-west2-b
european,jax,forward,10000,e2-standard-8,e2,8,3.157322800007023,3167240.2961071185,3.157322800007023e-05,,europe-west2,europe-west2-b
european,jax,forward,50000,e2-standard-8,e2,8,5.334377399998402,9373165.085772704,0.00026671886999992013,,europe-west2,europe-west2-b
european,jax,forward,100000,e2-standard-8,e2,8,5.616185800010953,17805678.722346574,0.0005616185800010953,,europe-west2,europe-west2-b
european,jax,reverse,10000,e2-standard-8,e2,8,3.791078000000425,2637772.158736612,3.791078000000425e-05,,europe-west2,europe-west2-b
european,jax,reverse,50000,e2-standard-8,e2,8,5.72830259999364,8728589.16357797,0.000286415129999682,,europe-west2,europe-west2-b
european,jax,reverse,100000,e2-standard-8,e2,8,7.853863199994749,12732587.448183062,0.000785386319999475,,europe-west2,europe-west2-b
european,cpp,none,10000,e2-standard-8,e2,8,0.06707260000098358,149092177.72761688,6.707260000098358e-07,,europe-west2,europe-west2-b
european,cpp,none,50000,e2-standard-8,e2,8,0.3451385999937884,144869336.55319884,1.725692999968942e-05,,europe-west2,europe-west2-b
european,cpp,none,100000,e2-standard-8,e2,8,0.5533639999953266,180712876.1553779,5.533639999953266e-05,,europe-west2,europe-west2-b
european,rust,none,10000,e2-standard-8,e2,8,0.2908577999960471,34381061.8114278,2.908577999960471e-06,,europe-west2,europe-west2-b
european,rust,none,50000,e2-standard-8,e2,8,0.3889895999975579,128538140.86626971,1.9449479999877894e-05,,europe-west2,europe-west2-b
european,rust,none,100000,e2-standard-8,e2,8,0.5296030000067731,188820682.6598813,5.296030000067731e-05,,europe-west2,europe-west2-b
european_local_vol,cpu,none,10000,e2-standard-8,e2,8,105.27812760000188,94986.49176203454,0.0010527812760000187,,europe-west2,europe-west2-b
european_local_vol,cpu,none,50000,e2-standard-8,e2,8,674.4430869999974,74135.23982046568,0.03372215434999987,,europe-west2,europe-west2-b
european_local_vol,cpu,none,100000,e2-standard-8,e2,8,1177.490802999995,84926.35334834155,0.11774908029999949,,europe-west2,europe-west2-b
european_local_vol,jax,none,10000,e2-standard-8,e2,8,86.86433199999328,115122.05032556715,0.0008686433199999328,,europe-west2,europe-west2-b
european_local_vol,jax,none,50000,e2-standard-8,e2,8,223.57197659999883,223641.62432332433,0.011178598829999942,,europe-west2,europe-west2-b
european_local_vol,jax,none,100000,e2-standard-8,e2,8,411.3388375999989,243108.5782793107,0.041133883759999885,,europe-west2,europe-west2-b
european_local_vol,jax,forward,10000,e2-standard-8,e2,8,463.03726919999804,21596.533724547204,0.0046303726919999805,,europe-west2,europe-west2-b
european_local_vol,jax,forward,50000,e2-standard-8,e2,8,1690.352564199992,29579.627977589364,0.08451762820999961,,europe-west2,europe-west2-b
european_local_vol,jax,forward,100000,e2-standard-8,e2,8,3197.654609799997,31272.921000762704,0.3197654609799997,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,10000,e2-standard-8,e2,8,179.5297135999931,55701.08590648576,0.001795297135999931,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,50000,e2-standard-8,e2,8,640.1567926000041,78105.86496618185,0.0320078396300002,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,100000,e2-standard-8,e2,8,1262.9221967999968,79181.44146439176,0.12629221967999968,,europe-west2,europe-west2-b
european_local_vol,cpp,none,10000,e2-standard-8,e2,8,29.304585199997746,341243.5266273883,0.0002930458519999775,,europe-west2,europe-west2-b
european_local_vol,cpp,none,50000,e2-standard-8,e2,8,146.44596520000164,341422.8581286952,0.007322298260000082,,europe-west2,europe-west2-b
european_local_vol,cpp,none,100000,e2-standard-8,e2,8,293.7971839999932,340370.8593748887,0.02937971839999932,,europe-west2,europe-west2-b
european_local_vol,rust,none,10000,e2-standard-8,e2,8,23.652395199997045,422790.1620720953,0.00023652395199997046,,europe-west2,europe-west2-b
european_local_vol,rust,none,50000,e2-standard-8,e2,8,116.44392899999048,429391.213688814,0.005822196449999524,,europe-west2,europe-west2-b
european_local_vol,rust,none,100000,e2-standard-8,e2,8,235.84706520001646,424003.58009624714,0.023584706520001646,,europe-west2,europe-west2-b
asian,cpu,none,10000,e2-standard-8,e2,8,68.03729300000896,146978.2167847078,0.0006803729300000896,,europe-west2,europe-west2-b
asian,cpu,none,50000,e2-standard-8,e2,8,335.05504540000857,149229.2108011895,0.016752752270000427,,europe-west2,europe-west2-b
asian,cpu,none,100000,e2-standard-8,e2,8,663.0192746000034,150825.17783563616,0.06630192746000034,,europe-west2,europe-west2-b
asian,jax,none,10000,e2-standard-8,e2,8,90.59226319999425,110384.70225568484,0.0009059226319999425,,europe-west2,europe-west2-b
asian,jax,none,50000,e2-standard-8,e2,8,182.42891600000348,274079.3570247331,0.009121445800000174,,europe-west2,europe-west2-b
asian,jax,none,100000,e2-standard-8,e2,8,297.96408960002054,335610.91249028523,0.029796408960002053,,europe-west2,europe-west2-b
asian,jax,forward,10000,e2-standard-8,e2,8,393.01359700000376,25444.412295994694,0.003930135970000037,,europe-west2,europe-west2-b
asian,jax,forward,50000,e2-standard-8,e2,8,573.5526218000018,87175.95927481444,0.02867763109000009,,europe-west2,europe-west2-b
asian,jax,forward,100000,e2-standard-8,e2,8,832.9029339999806,120062.00953063557,0.08329029339999806,,europe-west2,europe-west2-b
asian,jax,reverse,10000,e2-standard-8,e2,8,274.0646577999996,36487.74008393874,0.002740646577999996,,europe-west2,europe-west2-b
asian,jax,reverse,50000,e2-standard-8,e2,8,425.82734399998117,117418.48123309387,0.021291367199999058,,europe-west2,europe-west2-b
asian,jax,reverse,100000,e2-standard-8,e2,8,622.1393583999998,160735.69152926948,0.06221393583999997,,europe-west2,europe-west2-b
european,rust,none,100000,n2-standard-4,n2,4,0.5590269999913744,178882236.46003318,3.01408724162016e-08,921598333.127425,europe-west1,europe-west1-b
european,rust,none,50000,n2-standard-4,n2,4,0.348988000001782,143271401.88128155,1.8816269666762744e-08,738131900.4702811,europe-west1,europe-west1-b
european,cpp,none,100000,n2-standard-4,n2,4,1.0661419999905775,93796135.97521138,5.74828228328253e-08,483236146.1886212,europe-west1,europe-west1-b
european,cpp,none,25000,n2-standard-4,n2,4,0.26896371428668836,92949341.01539253,1.4501626928623946e-08,478873472.51619023,europe-west1,europe-west1-b
european,cpp,none,50000,n2-standard-4,n2,4,0.5400150000014037,92590020.64733393,2.911580875007568e-08,477022259.90383273,europe-west1,europe-west1-b
european,cpp,none,10000,n2-standard-4,n2,4,0.11159219999399284,89611997.9760083,6.016679449676114e-09,461679536.1978789,europe-west1,europe-west1-b
european,cpp,none,5000,n2-standard-4,n2,4,0.05769460000237814,86663223.2443574,3.110700516794888e-09,446487497.3949377,europe-west1,europe-west1-b
european,rust,none,10000,n2-standard-4,n2,4,0.1559818000089308,64110043.60398101,8.410018717148185e-09,330293887.7072695,europe-west1,europe-west1-b
european,cpp,none,1000,n2-standard-4,n2,4,0.019909999996533163,50226017.085591435,1.073480833146413e-09,258763611.98140875,europe-west1,europe-west1-b
european,cpu,none,100000,n2-standard-4,n2,4,1.9959388000046372,50101736.58619576,1.0761436696691667e-07,258123320.8974537,europe-west1,europe-west1-b
european,cpu,none,100000,n2-standard-4,n2,4,2.047365200007789,48843264.50387041,1.1038710703375328e-07,251639693.47692126,europe-west1,europe-west1-b
european,cpu,none,50000,n2-standard-4,n2,4,1.183714399999758,42239918.68309639,6.382193473332028e-08,217619364.67334563,europe-west1,europe-west1-b
european,cpu,none,50000,n2-standard-4,n2,4,1.1857904000009967,42165967.94843167,6.393386573338706e-08,217238371.7075305,europe-west1,europe-west1-b
european,jax,none,100000,n2-standard-4,n2,4,2.6348545999979933,37952758.379941024,1.4206257718322513e-07,195531985.47110265,europe-west1,europe-west1-b
european,jax,none,100000,n2-standard-4,n2,4,2.645591600003172,37798729.02525095,1.4264148043350435e-07,194738428.77512082,europe-west1,europe-west1-b
european,cpu,none,10000,n2-standard-4,n2,4,0.2832776000019521,35301061.57328037,1.5273383933438586e-08,181870487.23998132,europe-west1,europe-west1-b
european,cpu,none,10000,n2-standard-4,n2,4,0.2961694000020998,33764460.47407025,1.596846681677988e-08,173953943.70979008,europe-west1,europe-west1-b
european,jax,none,50000,n2-standard-4,n2,4,1.5828780000049392,31588031.421148047,8.534350550026629e-08,162741017.11049998,europe-west1,europe-west1-b
european,jax,none,50000,n2-standard-4,n2,4,1.668796400008432,29961713.72358387,8.997593923378796e-08,154362255.14468762,europe-west1,europe-west1-b
european,cpu,none,5000,n2-standard-4,n2,4,0.18431999999677373,27126736.111585926,9.937919999826051e-09,139756497.22609958,europe-west1,europe-west1-b
european,cpu,none,5000,n2-standard-4,n2,4,0.18431999999677373,27126736.111585926,9.937919999826051e-09,139756497.22609958,europe-west1,europe-west1-b
european,jax,none,25000,n2-standard-4,n2,4,1.2047505714280402,20751183.35106202,6.495613497616184e-08,106909754.51345707,europe-west1,europe-west1-b
european,jax,forward,100000,n2-standard-4,n2,4,5.112509600002113,19559865.471931566,2.7564947593344726e-07,100772104.44065721,europe-west1,europe-west1-b
european,jax,forward,100000,n2-standard-4,n2,4,5.132695000003196,19482942.19702081,2.7673780541683895e-07,100375796.99650083,europe-west1,europe-west1-b
european,jax,reverse,100000,n2-standard-4,n2,4,5.457482799994295,18323465.90265104,2.942492809663591e-07,94402194.24343659,europe-west1,europe-west1-b
european,jax,reverse,100000,n2-standard-4,n2,4,5.701658599986104,17538756.178815007,3.074144261825841e-07,90359382.68323034,europe-west1,europe-west1-b
european,jax,forward,50000,n2-standard-4,n2,4,3.445695599998544,14510858.126881879,1.8578042109992146e-07,74759701.83864956,europe-west1,europe-west1-b
european,jax,forward,50000,n2-standard-4,n2,4,3.689484000005905,13552030.582032604,1.9892467900031837e-07,69819838.13514994,europe-west1,europe-west1-b
european,jax,reverse,50000,n2-standard-4,n2,4,4.0104186000121445,12467526.457175465,2.1622840285065478e-07,64232490.76339756,europe-west1,europe-west1-b
european,jax,reverse,50000,n2-standard-4,n2,4,4.013647800002218,12457495.647717863,2.1640251055011958e-07,64180812.1984434,europe-west1,europe-west1-b
european,jax,none,10000,n2-standard-4,n2,4,0.8511893999951781,11748266.60207076,4.589329514974002e-08,60526875.84786584,europe-west1,europe-west1-b
european,rust,none,1000,n2-standard-4,n2,4,0.09448366666238901,10583839.888149353,5.094244360880474e-09,54527768.6148859,europe-west1,europe-west1-b
european,rust,none,1000,n2-standard-4,n2,4,0.09448366666238901,10583839.888149353,5.094244360880474e-09,54527768.6148859,europe-west1,europe-west1-b
european,jax,none,10000,n2-standard-4,n2,4,0.9463169999946786,10567283.47906276,5.102225824971309e-08,54442470.26822648,europe-west1,europe-west1-b
european,cpu,none,1000,n2-standard-4,n2,4,0.10573933333546393,9457218.694839358,5.701112389003763e-09,48723434.800821014,europe-west2,europe-west2-b
european,cpu,none,1000,n2-standard-4,n2,4,0.10653633333390644,9386469.091871198,5.744083972253122e-09,48358934.012731574,europe-west1,europe-west1-b
european,cpu,none,1000,n2-standard-4,n2,4,0.10653633333390644,9386469.091871198,5.744083972253122e-09,48358934.012731574,europe-west1,europe-west1-b
european,cpu,none,1000,n2-standard-4,n2,4,0.12394600000220635,8068029.625661168,6.682755166785626e-09,41566355.61906836,europe-west1,europe-west1-b
european,jax,none,5000,n2-standard-4,n2,4,0.7704707999948823,6489538.60423161,4.154121729972407e-08,33433995.900214374,europe-west1,europe-west1-b
european,jax,none,5000,n2-standard-4,n2,4,0.865957200005596,5773957.419567259,4.668952570030171e-08,29747333.43414353,europe-west1,europe-west1-b
european,jax,none,5000,n2-standard-4,n2,4,0.865957200005596,5773957.419567259,4.668952570030171e-08,29747333.43414353,europe-west1,europe-west1-b
european,jax,forward,10000,n2-standard-4,n2,4,2.5883691999922576,3863436.4834931246,1.3955623936624921e-07,19904361.069001157,europe-west1,europe-west1-b
european,jax,forward,10000,n2-standard-4,n2,4,2.7139298000008694,3684693.686622549,1.463260483833802e-07,18983481.126339767,europe-west1,europe-west1-b
european,jax,reverse,10000,n2-standard-4,n2,4,2.8441274000101657,3516016.8985272096,1.5334586898388142e-07,18114461.09493668,europe-west1,europe-west1-b
european,jax,reverse,10000,n2-standard-4,n2,4,2.9489829999988615,3390999.541199071,1.589993334166053e-07,17470373.731061675,europe-west1,europe-west1-b
european,jax,none,1000,n2-standard-4,n2,4,0.5603300000037356,1784662.60952177,3.0211125833534745e-08,9194552.341688665,europe-west1,europe-west1-b
european,jax,none,1000,n2-standard-4,n2,4,0.5664740000052385,1765306.086406,3.054238983361578e-08,9094827.85371458,europe-west1,europe-west1-b
european,jax,none,1000,n2-standard-4,n2,4,0.599604666665717,1667765.538852128,3.232868494439324e-08,8592300.560804369,europe-west2,europe-west2-b
european,jax,forward,1000,n2-standard-4,n2,4,1.8943123333296323,527896.0509338501,1.0213500663868934e-07,2719711.7513335915,europe-west2,europe-west2-b
european,jax,forward,1000,n2-standard-4,n2,4,2.1716203333331427,460485.6496554974,1.170865296388786e-07,2372414.475298802,europe-west1,europe-west1-b
european,jax,forward,1000,n2-standard-4,n2,4,2.1716203333331427,460485.6496554974,1.170865296388786e-07,2372414.475298802,europe-west1,europe-west1-b
european,jax,forward,1000,n2-standard-4,n2,4,2.3513596666665157,425285.8523416299,1.2677747536110298e-07,2191065.699853838,europe-west1,europe-west1-b
european,jax,forward,1000,n2-standard-4,n2,4,2.3513596666665157,425285.8523416299,1.2677747536110298e-07,2191065.699853838,europe-west1,europe-west1-b
european,jax,reverse,1000,n2-standard-4,n2,4,2.4331229999935053,410994.4297935901,1.3118588174964982e-07,2117436.5264996914,europe-west2,europe-west2-b
european,jax,reverse,1000,n2-standard-4,n2,4,2.6843119999947853,372534.93632705236,1.4472915533305217e-07,1919293.8502166532,europe-west1,europe-west1-b
european,jax,reverse,1000,n2-standard-4,n2,4,2.6843119999947853,372534.93632705236,1.4472915533305217e-07,1919293.8502166532,europe-west1,europe-west1-b
european,jax,reverse,1000,n2-standard-4,n2,4,2.9160996666680226,342923.8072451119,1.5722637369451756e-07,1766737.8013658521,europe-west1,europe-west1-b
european,jax,reverse,1000,n2-standard-4,n2,4,2.9160996666680226,342923.8072451119,1.5722637369451756e-07,1766737.8013658521,europe-west1,europe-west1-b
european_local_vol,rust,none,100000,n2-standard-4,n2,4,488.0896415999928,204880.39793713475,2.631616650959961e-05,1055540.4324427345,europe-west1,europe-west1-b
european_local_vol,rust,none,50000,n2-standard-4,n2,4,244.16872880000255,204776.4275373476,1.3164763961133471e-05,1055004.7786571232,europe-west1,europe-west1-b
european_local_vol,rust,none,10000,n2-standard-4,n2,4,49.244943599990165,203066.53371823533,2.6551232090994696e-06,1046195.43389096,europe-west1,europe-west1-b
european_local_vol,rust,none,1000,n2-standard-4,n2,4,4.96564233333648,201383.81560157333,2.6773088247239186e-07,1037526.0978957926,europe-west1,europe-west1-b
european_local_vol,rust,none,1000,n2-standard-4,n2,4,4.96564233333648,201383.81560157333,2.6773088247239186e-07,1037526.0978957926,europe-west1,europe-west1-b
european_local_vol,cpp,none,100000,n2-standard-4,n2,4,601.8136615999879,166164.39004415253,3.244778658793268e-05,856076.19806364,europe-west1,europe-west1-b
european_local_vol,cpp,none,50000,n2-standard-4,n2,4,301.26760800000056,165965.4030910615,1.624334519800003e-05,855051.0205618831,europe-west1,europe-west1-b
european_local_vol,cpp,none,10000,n2-standard-4,n2,4,60.3510263999965,165697.26476102782,3.2539261733998113e-06,853669.5763061711,europe-west1,europe-west1-b
european_local_vol,cpp,none,1000,n2-standard-4,n2,4,6.112308333333279,163604.31206431976,3.295552909722193e-07,842886.7185178762,europe-west1,europe-west1-b
european_local_vol,cpp,none,1000,n2-standard-4,n2,4,6.112308333333279,163604.31206431976,3.295552909722193e-07,842886.7185178762,europe-west1,europe-west1-b
asian,jax,none,100000,n2-standard-4,n2,4,632.1193620000145,158197.97021183115,3.4081768934500777e-05,815033.3344246839,europe-west1,europe-west1-b
asian,jax,none,100000,n2-standard-4,n2,4,633.9438537999854,157742.67610700874,3.4180139450715875e-05,812687.6667027756,europe-west1,europe-west1-b
asian,cpu,none,5000,n2-standard-4,n2,4,33.792627599996194,147961.26714930456,1.8219858380997948e-06,762294.0090123883,europe-west1,europe-west1-b
asian,cpu,none,5000,n2-standard-4,n2,4,33.792627599996194,147961.26714930456,1.8219858380997948e-06,762294.0090123883,europe-west1,europe-west1-b
asian,jax,none,50000,n2-standard-4,n2,4,343.1767863999994,145697.5004763903,1.8502948400066634e-05,750631.1204347775,europe-west1,europe-west1-b
asian,jax,none,50000,n2-standard-4,n2,4,346.96997360000523,144104.68860236625,1.8707464409933614e-05,742424.9799194552,europe-west1,europe-west1-b
asian,cpu,none,10000,n2-standard-4,n2,4,72.84260600000607,137282.29327763434,3.92743050683366e-06,707276.1116828148,europe-west1,europe-west1-b
asian,cpu,none,1000,n2-standard-4,n2,4,7.358503666665683,135897.19395398823,3.9674598936105813e-07,700140.1028026184,europe-west2,europe-west2-b
asian,cpu,none,10000,n2-standard-4,n2,4,73.7765139999965,135544.49048650463,3.9777837131664775e-06,698322.9803529347,europe-west1,europe-west1-b
asian,cpu,none,5000,n2-standard-4,n2,4,37.11288840000293,134724.0868484816,2.001003232900158e-06,694096.2743352993,europe-west1,europe-west1-b
asian,cpu,none,5000,n2-standard-4,n2,4,37.11288840000293,134724.0868484816,2.001003232900158e-06,694096.2743352993,europe-west1,europe-west1-b
european_local_vol,cpu,none,10000,n2-standard-4,n2,4,75.36376119999204,132689.76814284924,4.063362791366238e-06,683615.497902366,europe-west1,europe-west1-b
asian,cpu,none,1000,n2-standard-4,n2,4,7.608822333333857,131426.3832418654,4.1024233747225047e-07,677106.5597210994,europe-west1,europe-west1-b
european_local_vol,cpu,none,10000,n2-standard-4,n2,4,76.73185400000193,130323.97210159614,4.137125794833437e-06,671426.9557011651,europe-west1,europe-west1-b
asian,cpu,none,50000,n2-standard-4,n2,4,393.10865859998785,127191.29662030179,2.119510850951601e-05,655287.4632679124,europe-west1,europe-west1-b
asian,cpu,none,100000,n2-standard-4,n2,4,790.1544892000061,126557.52940319969,4.2602496209366995e-05,652022.3050139088,europe-west1,europe-west1-b
asian,cpu,none,100000,n2-standard-4,n2,4,792.253576600001,126222.21338419878,4.2715672005016724e-05,650294.7624121524,europe-west1,europe-west1-b
asian,cpu,none,50000,n2-standard-4,n2,4,397.92211899999756,125652.7285430954,2.1454634249416535e-05,647360.7858995127,europe-west1,europe-west1-b
asian,cpu,none,1000,n2-standard-4,n2,4,8.099538000000924,123463.83213460889,4.367000905000498e-07,636083.6276898964,europe-west1,europe-west1-b
asian,jax,none,25000,n2-standard-4,n2,4,202.53043699999498,123438.23659453526,1.0919766061583062e-05,635951.7598894141,europe-west1,europe-west1-b
asian,jax,none,25000,n2-standard-4,n2,4,206.40680042857136,121120.04036733006,1.1128766656440473e-05,624008.4511454408,europe-west1,europe-west1-b
european_local_vol,jax,none,25000,n2-standard-4,n2,4,210.86686485714625,118558.21926757666,1.1369238463547801e-05,610809.9910745835,europe-west1,europe-west1-b
european_local_vol,jax,none,50000,n2-standard-4,n2,4,422.33599920000415,118389.1500954473,2.2770949290200223e-05,609938.9494871062,europe-west1,europe-west1-b
european_local_vol,jax,none,100000,n2-standard-4,n2,4,851.7035842000041,117411.74025224856,4.592101824811689e-05,604903.3500888643,europe-west1,europe-west1-b
european_local_vol,jax,none,50000,n2-standard-4,n2,4,429.3024722000041,116467.99922620972,2.3146558292783553e-05,600041.2118815545,europe-west1,europe-west1-b
european_local_vol,jax,none,100000,n2-standard-4,n2,4,861.1901832000001,116118.36961311055,4.6432504044200006e-05,598239.9258789828,europe-west1,europe-west1-b
european_local_vol,jax,none,25000,n2-standard-4,n2,4,215.42701300000593,116048.58486340016,1.1615106450916986e-05,597880.3959989705,europe-west1,europe-west1-b
european_local_vol,cpu,none,100000,n2-standard-4,n2,4,998.2808390000002,100172.21216042992,5.3823975236083346e-05,516085.5855766611,europe-west1,europe-west1-b
european_local_vol,cpu,none,100000,n2-standard-4,n2,4,1018.3682149999925,98196.30908256573,5.490701959208292e-05,505905.76549492904,europe-west1,europe-west1-b
european_local_vol,cpu,none,50000,n2-standard-4,n2,4,530.3542577999963,94276.60712560109,2.8594933733049797e-05,485711.5256342148,europe-west1,europe-west1-b
european_local_vol,cpu,none,50000,n2-standard-4,n2,4,531.6868795999881,94040.31191745271,2.8666784258432687e-05,484494.1366174792,europe-west1,europe-west1-b
asian,jax,reverse,100000,n2-standard-4,n2,4,1130.826642799991,88430.8842886778,6.0970403157632855e-05,455594.4579530026,europe-west1,europe-west1-b
asian,jax,reverse,100000,n2-standard-4,n2,4,1134.4303308000008,88149.9703287023,6.116470200230004e-05,454147.1938624539,europe-west1,europe-west1-b
european_local_vol,jax,none,5000,n2-standard-4,n2,4,56.9014052,87871.2921486867,3.067934097033333e-06,452711.44847339875,europe-west1,europe-west1-b
asian,jax,none,10000,n2-standard-4,n2,4,114.02576880001334,87699.47447176371,6.147889367800719e-06,451826.2466345374,europe-west1,europe-west1-b
european_local_vol,jax,none,5000,n2-standard-4,n2,4,57.350099399999976,87183.80704323595,3.092126192649999e-06,449169.5365442347,europe-west1,europe-west1-b
european_local_vol,jax,none,10000,n2-standard-4,n2,4,115.12066999999888,86865.37352501594,6.206922790833273e-06,447528.97230817075,europe-west1,europe-west1-b
asian,jax,none,10000,n2-standard-4,n2,4,115.5113703999973,86571.56404059278,6.2279880540665205e-06,446015.27068826783,europe-west1,europe-west1-b
european_local_vol,jax,none,10000,n2-standard-4,n2,4,116.9850092000047,85481.03785591359,6.307441746033587e-06,440396.89776359394,europe-west1,europe-west1-b
european_local_vol,jax,none,1000,n2-standard-4,n2,4,12.904658333331062,77491.39684056024,6.95776161805433e-07,399234.39897248964,europe-west1,europe-west1-b
european_local_vol,jax,none,1000,n2-standard-4,n2,4,12.98768600000244,76996.00991275984,7.002527368334649e-07,396682.1736875829,europe-west2,europe-west2-b
european_local_vol,jax,none,1000,n2-standard-4,n2,4,13.02979799999567,76747.16062369749,7.025232754997666e-07,395400.10625294945,europe-west1,europe-west1-b
european_local_vol,cpu,none,1000,n2-standard-4,n2,4,13.123544999999126,76198.92338541656,7.075778012499529e-07,392575.5970397556,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,n2-standard-4,n2,4,13.167559999999412,75944.21441786061,7.099509433333016e-07,391263.3406381278,europe-west1,europe-west1-b
european_local_vol,cpu,none,1000,n2-standard-4,n2,4,13.167559999999412,75944.21441786061,7.099509433333016e-07,391263.3406381278,europe-west1,europe-west1-b
asian,jax,reverse,50000,n2-standard-4,n2,4,675.7665218000056,73990.05187001199,3.643507830038364e-05,381195.52740861406,europe-west1,europe-west1-b
european_local_vol,cpu,none,1000,n2-standard-4,n2,4,13.678057666666632,73109.79558428064,7.374752758611093e-07,376660.4615367369,europe-west1,europe-west1-b
european_local_vol,cpu,none,1000,n2-standard-4,n2,4,13.678057666666632,73109.79558428064,7.374752758611093e-07,376660.4615367369,europe-west1,europe-west1-b
asian,jax,reverse,50000,n2-standard-4,n2,4,700.9606587999883,71330.67936451333,3.7793462186966036e-05,367494.48410362354,europe-west1,europe-west1-b
asian,jax,forward,100000,n2-standard-4,n2,4,1525.4032873999904,65556.43404338493,8.224466057898281e-05,337745.6674053835,europe-west1,europe-west1-b
asian,jax,forward,100000,n2-standard-4,n2,4,1574.120090600013,63527.554598380506,8.487130821818403e-05,327292.9139535317,europe-west1,europe-west1-b
asian,jax,forward,50000,n2-standard-4,n2,4,944.7836037999991,52922.171594527885,5.093958263821662e-05,272654.1555617099,europe-west1,europe-west1-b
asian,jax,forward,50000,n2-standard-4,n2,4,951.3960551999958,52554.34866133574,5.129610397619977e-05,270759.13787396054,europe-west1,europe-west1-b
asian,jax,none,5000,n2-standard-4,n2,4,97.56657800000141,51247.05716336518,5.260464663833409e-06,264023.9936288778,europe-west1,europe-west1-b
asian,jax,none,5000,n2-standard-4,n2,4,99.25801999999635,50373.763248553456,5.3516615783331365e-06,259524.79777719453,europe-west1,europe-west1-b
european_local_vol,jax,reverse,100000,n2-standard-4,n2,4,2132.482323599999,46893.70640652379,0.00011497633861409994,241595.60230048318,europe-west1,europe-west1-b
european_local_vol,jax,reverse,100000,n2-standard-4,n2,4,2177.448837799994,45925.3040824766,0.00011740078317138302,236606.40949240906,europe-west1,europe-west1-b
european_local_vol,jax,reverse,50000,n2-standard-4,n2,4,1156.0407396000073,43251.07090715515,6.23298632101004e-05,222828.80426148968,europe-west1,europe-west1-b
european_local_vol,jax,reverse,50000,n2-standard-4,n2,4,1156.830668200007,43221.537407716256,6.237245352711704e-05,222676.64815928004,europe-west1,europe-west1-b
european_local_vol,jax,reverse,10000,n2-standard-4,n2,4,275.3067910000084,36323.114165388295,1.4843624481417119e-05,187136.0853446074,europe-west1,europe-west1-b
european_local_vol,jax,reverse,10000,n2-standard-4,n2,4,277.0405930000038,36095.79336989024,1.4937105305916872e-05,185964.932353891,europe-west1,europe-west1-b
european_local_vol,jax,reverse,1000,n2-standard-4,n2,4,33.091469333333144,30219.26859538681,1.7841817215555453e-06,155689.17359807732,europe-west1,europe-west1-b
european_local_vol,jax,reverse,1000,n2-standard-4,n2,4,33.091469333333144,30219.26859538681,1.7841817215555453e-06,155689.17359807732,europe-west1,europe-west1-b
asian,jax,reverse,10000,n2-standard-4,n2,4,347.099834800008,28810.15488169794,1.87144660929671e-05,148429.44297629027,europe-west1,europe-west1-b
european_local_vol,jax,reverse,1000,n2-standard-4,n2,4,35.25985399999835,28360.86615673584,1.9010937948332443e-06,146114.71487241547,europe-west1,europe-west1-b
