candidate_id,task,engine,ad_mode,instance_type,budget_M,stage,valid,runtime_ms,cost_per_run,score,price,greeks,memory_peak_mb,correctness_passed,capacity_passed,failure_reason
ad_required|european_local_vol|jax|forward|c2d-standard-4,ad_required,jax,forward,c2d-standard-4,1000,probe,True,38.7825543333283,2.413136714073761e-06,1.8442547099403455,10.338233718138095,"{""d_a0"": 6.494731495827178, ""d_a1"": 0.05664999223427327, ""d_a2"": 0.07282960346299938, ""d_b1"": 3.4252179789882597, ""d_sigma_min"": 37.49164322615572, ""delta"": 0.6294122089302757}",4.890625,True,True,
ad_required|european_local_vol|jax|reverse|c2d-standard-4,ad_required,jax,reverse,c2d-standard-4,1000,probe,True,22.219036333334923,1.3825178162963952e-06,1.0565978211722373,10.338233718138095,"{""d_a0"": 6.4947314958271845, ""d_a1"": 0.05664999223427316, ""d_a2"": 0.07282960346299935, ""d_b1"": 3.4252179789882615, ""d_sigma_min"": 37.49164322615571, ""delta"": 0.6294122089302758}",0.3125,True,True,
price_only|european_local_vol|cpp|none|c2d-standard-4,price_only,cpp,none,c2d-standard-4,1000,probe,True,5.389137000004022,3.353240800002503e-07,1.3929913083546528,10.799289953487207,{},0.0,True,True,
price_only|european_local_vol|rust|none|c2d-standard-4,price_only,rust,none,c2d-standard-4,1000,probe,True,4.222412666668636,2.627278992593818e-07,1.091414848973335,11.493455995748711,{},0.0,True,True,
price_only|european_local_vol|cpu|none|c2d-standard-4,price_only,cpu,none,c2d-standard-4,5000,probe,True,46.3902486666683,2.886504361481583e-06,2.4125799276970907,10.802516077745393,{},9.52734375,True,True,
price_only|european_local_vol|jax|none|c2d-standard-4,price_only,jax,none,c2d-standard-4,5000,probe,True,39.41075800000249,2.452224942222377e-06,2.049603233846218,10.858841281852154,{},13.90625,True,True,
ad_required|european_local_vol|jax|forward|c2d-standard-4,ad_required,jax,forward,c2d-standard-4,5000,probe,True,187.35922566666355,1.1657907374814622e-05,2.510164687106178,10.858841281852154,"{""d_a0"": 6.7963431202404845, ""d_a1"": 0.022378116950817734, ""d_a2"": 0.05400331645183834, ""d_b1"": 3.3306994354147466, ""d_sigma_min"": 39.23619250647123, ""delta"": 0.662013691993037}",22.171875,True,True,
ad_required|european_local_vol|jax|reverse|c2d-standard-4,ad_required,jax,reverse,c2d-standard-4,5000,probe,True,82.65446499999977,5.142944488888875e-06,1.1073717802601317,10.858841281852154,"{""d_a0"": 6.796343120240491, ""d_a1"": 0.022378116950817754, ""d_a2"": 0.054003316451838375, ""d_b1"": 3.330699435414748, ""d_sigma_min"": 39.23619250647125, ""delta"": 0.662013691993037}",91.33984375,True,True,
price_only|european_local_vol|cpp|none|c2d-standard-4,price_only,cpp,none,c2d-standard-4,5000,probe,True,26.363962666669256,1.6404243437038648e-06,1.3710891614569514,10.437451041303266,{},0.0,True,True,
price_only|european_local_vol|rust|none|c2d-standard-4,price_only,rust,none,c2d-standard-4,5000,probe,True,21.001846666668673,1.3067815703704954e-06,1.092225956292031,11.023164995715348,{},0.0,True,True,
price_only|european_local_vol|cpu|none|c2d-standard-4,price_only,cpu,none,c2d-standard-4,25000,probe,True,226.29747266667266,1.4080731632592966e-05,2.4089031197767974,10.692873528636373,{},0.0,True,True,
price_only|european_local_vol|jax|none|c2d-standard-4,price_only,jax,none,c2d-standard-4,25000,probe,True,135.1080900000028,8.406725600000175e-06,1.438205631167098,10.548734688295786,{},0.32421875,True,True,
ad_required|european_local_vol|jax|forward|c2d-standard-4,ad_required,jax,forward,c2d-standard-4,25000,probe,True,852.9659176666655,5.307343487703697e-05,2.817797577985421,10.548734688295786,"{""d_a0"": 6.632499031224231, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.053075952577342406, ""d_b1"": 3.2479627926867027, ""d_sigma_min"": 38.29450335891102, ""delta"": 0.6387465622580583}",0.12890625,True,True,
ad_required|european_local_vol|jax|reverse|c2d-standard-4,ad_required,jax,reverse,c2d-standard-4,25000,probe,True,337.6137966666685,2.1007080681481597e-05,1.115316941554017,10.548734688295786,"{""d_a0"": 6.632499031224232, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.05307595257734235, ""d_b1"": 3.247962792686703, ""d_sigma_min"": 38.29450335891098, ""delta"": 0.6387465622580581}",47.99609375,True,True,
price_only|european_local_vol|cpp|none|c2d-standard-4,price_only,cpp,none,c2d-standard-4,25000,probe,True,132.01848899999882,8.214483759999927e-06,1.4053172855745792,10.452371317043228,{},0.0,True,True,
price_only|european_local_vol|rust|none|c2d-standard-4,price_only,rust,none,c2d-standard-4,25000,probe,True,105.78058500000036,6.581903066666689e-06,1.1260186789343793,10.792960752568726,{},0.0,True,True,
price_only|european_local_vol|cpu|none|c2d-standard-4,price_only,cpu,none,c2d-standard-4,100000,full_grid,True,908.1091736666641,5.6504570805925766e-05,2.424355296688853,10.493294790051618,{},0.0,True,True,
price_only|european_local_vol|jax|none|c2d-standard-4,price_only,jax,none,c2d-standard-4,100000,full_grid,True,563.7559409999918,3.507814743999949e-05,1.5050444827956597,10.490112213077344,{},0.0078125,True,True,
ad_required|european_local_vol|jax|forward|c2d-standard-4,ad_required,jax,forward,c2d-standard-4,100000,full_grid,True,2264.5830733333223,0.00014090739122962895,2.264963555139918,10.490112213077344,"{""d_a0"": 6.563660339087661, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.04996795994813322, ""d_b1"": 3.2584998360836552, ""d_sigma_min"": 37.8926812661124, ""delta"": 0.6391305915188645}",0.0078125,True,True,
ad_required|european_local_vol|jax|reverse|c2d-standard-4,ad_required,jax,reverse,c2d-standard-4,100000,full_grid,True,1127.3349613333228,7.01452864829623e-05,1.1275243694622528,10.490112213077344,"{""d_a0"": 6.5636603390876544, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.049967959948133266, ""d_b1"": 3.258499836083656, ""d_sigma_min"": 37.89268126611241, ""delta"": 0.6391305915188643}",0.02734375,True,True,
price_only|european_local_vol|cpp|none|c2d-standard-4,price_only,cpp,none,c2d-standard-4,100000,full_grid,True,527.3688419999966,3.2814061279999786e-05,1.4079027968069653,10.481566278295533,{},0.0,True,True,
price_only|european_local_vol|rust|none|c2d-standard-4,price_only,rust,none,c2d-standard-4,100000,full_grid,True,420.099749000002,2.6139539937777904e-05,1.1215293063426959,10.766906411933313,{},0.0,True,True,
